chrom,start,end,label,length
chr9,140382212,140382869,NO,657
chr2,38917742,38920376,NO,2634
chr14,70140253,70141360,NO,1107
chr10,89378095,89378639,NO,544
chr1,40310956,40312047,NO,1091
chr1,31976813,31977333,NO,520
chr22,23907652,23908336,NO,684
chr12,76347034,76354396,NO,7362
chr20,42999259,42999874,NO,615
chr1,15749318,15750152,NO,834
chr7,142461431,142462266,NO,835
chr19,18019998,18020669,NO,671
chr2,171551016,171551255,NO,239
chrX,149715971,149716747,NO,776
chr9,89071122,89085016,NO,13894
chr4,53779724,53780904,NO,1180
chr5,179266282,179266912,NO,630
chr5,1575514,1576508,NO,994
chrX,106953314,106954932,NO,1618
chr3,42113412,42114030,NO,618
chr1,229228591,229229159,NO,568
chr7,148684582,148685257,NO,675
chr1,14434784,14435642,NO,858
chr7,130696104,130697768,NO,1664
chr12,132534337,132535020,NO,683
chr1,226907348,226908211,NO,863
chr10,14645737,14646817,NO,1080
chr17,4812301,4813307,NO,1006
chr11,96072102,96072889,NO,787
chr20,4004378,4004991,NO,613
chr7,150069934,150070402,NO,468
chr11,48034991,48035552,NO,561
chr3,14160279,14160782,NO,503
chr17,19249522,19250258,NO,736
chr11,103573742,103575641,NO,1899
chr1,202555240,202559073,NO,3833
chr3,185959818,185960437,NO,619
chr10,114487632,114489771,NO,2139
chr19,42028271,42028863,NO,592
chr7,75779124,75779517,NO,393
chr11,86170660,86171694,NO,1034
chr1,157989111,157990041,NO,930
chr12,126641395,126642286,NO,891
chr8,102171527,102171976,NO,449
chr16,89648742,89649350,NO,608
chr4,170570885,170581879,NO,10994
chr10,90145283,90147748,NO,2465
chr9,74930064,74930993,NO,929
chr5,1089935,1090543,NO,608
chr16,68741300,68742275,NO,975
chr16,15139464,15140442,NO,978
chr16,14106833,14108037,NO,1204
chr11,9787611,9788110,NO,499
chr17,18965442,18966989,NO,1547
chr1,112901707,112902538,NO,831
chr22,46393575,46394066,NO,491
chr9,97684168,97685370,NO,1202
chr1,161052935,161053799,NO,864
chr19,3547841,3548724,NO,883
chrX,118615918,118616739,NO,821
chr17,73507624,73508317,NO,693
chr19,4800324,4800899,NO,575
chr11,30444349,30445224,NO,875
chr20,52740023,52740404,NO,381
chr14,85948178,85949091,NO,913
chr8,81805855,81806614,NO,759
chr7,76141318,76142036,NO,718
chr5,133523202,133524166,NO,964
chr22,18454547,18455588,NO,1041
chr12,94656140,94656614,NO,474
chrX,135991608,135992263,NO,655
chr12,56333865,56334437,NO,572
chr2,129251876,129252982,NO,1106
chr11,44606229,44606894,NO,665
chr19,48151337,48151910,NO,573
chr1,145473801,145474425,NO,624
chr20,61587340,61587710,NO,370
chr2,28925312,28926014,NO,702
chr7,150601267,150601694,NO,427
chr7,30590571,30591190,NO,619
chr19,13928314,13928819,NO,505
chr5,132352096,132353255,NO,1159
chr3,42922047,42922613,NO,566
chrX,47415656,47416115,NO,459
chr21,44985040,44985355,NO,315
chr17,20609445,20610553,NO,1108
chr1,15809634,15810079,NO,445
chr1,145435082,145436136,NO,1054
chr4,3448765,3449184,NO,419
chr15,72962926,72963403,NO,477
chr17,6455445,6456097,NO,652
chr1,214107372,214108118,NO,746
chr7,55201733,55202167,NO,434
chr15,37311721,37312557,NO,836
chr12,54145070,54145880,NO,810
chr6,166970491,166971009,NO,518
chr10,81184638,81185265,NO,627
chrX,119124723,119125851,NO,1128
chr10,99334806,99335230,NO,424
chr7,99942056,99942497,NO,441
chr18,56193380,56194026,NO,646
chr15,52519850,52521826,NO,1976
chr1,10875188,10876073,NO,885
chr5,142361600,142362464,NO,864
chr16,15993182,15994213,NO,1031
chr22,27773853,27774874,NO,1021
chr19,38513586,38514958,NO,1372
chr2,217403693,217404949,NO,1256
chr6,43692555,43693561,NO,1006
chr7,97761197,97763592,NO,2395
chr2,110402108,110402958,NO,850
chr10,98046916,98047532,NO,616
chr17,8076752,8077655,NO,903
chr22,44219027,44220234,NO,1207
chr8,95253995,95255151,NO,1156
chr13,114987930,114991672,NO,3742
chr2,242480181,242480675,NO,494
chr11,61256362,61256919,NO,557
chr2,182675651,182676266,NO,615
chr17,3543169,3544051,NO,882
chr19,47496179,47497012,NO,833
chr19,47479524,47480239,NO,715
chr5,133484961,133486200,NO,1239
chr3,183003658,183004316,NO,658
chr1,156130467,156130877,NO,410
chr15,63113612,63114463,NO,851
chr17,15795541,15797925,NO,2384
chr10,104837331,104838316,NO,985
chr22,46443363,46443903,NO,540
chr16,69924415,69925221,NO,806
chr2,19785,20435,NO,650
chr2,127803234,127804086,NO,852
chr8,81609892,81610796,NO,904
chr1,31375199,31375589,NO,390
chr16,16115625,16116161,NO,536
chr12,132396561,132397191,NO,630
chr7,151615149,151615903,NO,754
chr17,3433270,3434176,NO,906
chr3,196149834,196150600,NO,766
chr9,100266510,100267771,NO,1261
chr2,182701807,182702562,NO,755
chr15,43981687,43982268,NO,581
chr15,39765174,39765832,NO,658
chr17,30169994,30170877,NO,883
chr9,97370281,97371321,NO,1040
chr3,43811652,43812283,NO,631
chr1,217199311,217203751,NO,4440
chr7,105313879,105314642,NO,763
chr3,37316958,37317281,NO,323
chr6,78359835,78360537,NO,702
chr8,95956356,95957257,NO,901
chr12,119618134,119618816,NO,682
chr13,20133683,20135936,NO,2253
chr11,121229189,121234086,NO,4897
chr8,142216270,142217241,NO,971
chrX,111623883,111624510,NO,627
chr21,34189085,34190920,NO,1835
chr8,101881450,101882468,NO,1018
chr2,240220971,240221759,NO,788
chr3,11522070,11523632,NO,1562
chr2,106328426,106329795,NO,1369
chr9,4334208,4334999,NO,791
chr3,126006066,126007014,NO,948
chr17,14641305,14642341,NO,1036
chr13,33803073,33804506,NO,1433
chr22,21291020,21291669,NO,649
chr15,67174763,67176403,NO,1640
chr3,139144086,139145480,NO,1394
chr17,56591922,56592553,NO,631
chr9,94103343,94104617,NO,1274
chr6,25006777,25007419,NO,642
chr22,40393772,40394463,NO,691
chr17,64901033,64901660,NO,627
chr16,50816867,50817209,NO,342
chr11,116433997,116434664,NO,667
chr19,11133759,11134311,NO,552
chr7,142467255,142468006,NO,751
chr21,27369986,27371054,NO,1068
chr5,136639213,136639736,NO,523
chrX,48595749,48596373,NO,624
chr21,16493884,16494410,NO,526
chr18,46188268,46189042,NO,774
chr14,55240200,55240815,NO,615
chr13,59921060,59931229,NO,10169
chr15,50026860,50027743,NO,883
chr15,91556493,91557759,NO,1266
chr21,45626598,45627509,NO,911
chr8,134419752,134420182,NO,430
chr4,89212577,89213266,NO,689
chr3,184112925,184113485,NO,560
chr18,21544516,21545909,NO,1393
chr9,34072428,34073340,NO,912
chr8,126422668,126423428,NO,760
chr4,6887370,6888155,NO,785
chr17,46342774,46343359,NO,585
chr1,116694839,116695929,NO,1090
chr1,206732995,206734032,NO,1037
chr2,61666827,61667451,NO,624
chr16,25000045,25000642,NO,597
chr1,28623194,28623628,NO,434
chr2,28938878,28939650,NO,772
chr18,42276842,42277581,NO,739
chr18,20694406,20695478,NO,1072
chr10,45247791,45249069,NO,1278
chr6,160449442,160450911,NO,1469
chr16,66774937,66776133,NO,1196
chr14,92209867,92210944,NO,1077
chr21,44833549,44834296,NO,747
chr4,169989654,169991963,NO,2309
chr14,70409438,70410188,NO,750
chr2,62684194,62684654,NO,460
chr22,40342654,40343662,NO,1008
chr6,52382519,52383148,NO,629
chr8,49701496,49701922,NO,426
chr15,63050299,63051329,NO,1030
chr18,47948832,47952101,NO,3269
chr16,27571619,27572210,NO,591
chr17,58212395,58213048,NO,653
chr8,30659876,30660994,NO,1118
chr3,197616407,197617079,NO,672
chr21,40138738,40139296,NO,558
chr6,31009322,31010336,NO,1014
chr8,30026385,30027502,NO,1117
chr7,44952262,44952834,NO,572
chrX,69653849,69654404,NO,555
chr19,59024936,59025807,NO,871
chr11,84432019,84432442,NO,423
chr1,90308825,90309519,NO,694
chr3,195619752,195620310,NO,558
chr16,87397733,87398145,NO,412
chr10,5508021,5509246,NO,1225
chr6,43635998,43636479,NO,481
chr20,12073739,12075181,NO,1442
chr10,99443335,99444106,NO,771
chr9,100565781,100566425,NO,644
chr11,85856918,85863275,NO,6357
chr11,69785620,69786267,NO,647
chr2,26521849,26522995,NO,1146
chr1,95267756,95268933,NO,1177
chr9,16726730,16727416,NO,686
chr14,100437728,100438290,NO,562
chr8,102387834,102388922,NO,1088
chr12,52583323,52583951,NO,628
chr16,75277761,75278174,NO,413
chr12,1685323,1685975,NO,652
chr12,50333329,50334056,NO,727
chr2,174904265,174904748,NO,483
chr11,62211456,62212122,NO,666
chr7,53254883,53255221,NO,338
chr3,71757657,71758199,NO,542
chr8,27191657,27192801,NO,1144
chr12,117135364,117136103,NO,739
chr3,150244403,150256914,NO,12511
chr19,49181252,49182422,NO,1170
chr16,75250401,75250919,NO,518
chr1,31643360,31644081,NO,721
chr13,113339696,113341090,NO,1394
chr14,100915032,100915564,NO,532
chr4,53691038,53691989,NO,951
chr10,52177724,52178307,NO,583
chr15,55574729,55575847,NO,1118
chr16,31053313,31053734,NO,421
chr2,112677393,112678017,NO,624
chr6,36611003,36611526,NO,523
chr1,226189752,226190519,NO,767
chr2,1370346,1370893,NO,547
chr11,116679220,116679890,NO,670
chr10,25010255,25011101,NO,846
chr7,116269635,116271251,NO,1616
chr20,50727387,50727712,NO,325
chr19,39862787,39863904,NO,1117
chr22,43165638,43166175,NO,537
chr22,36369346,36370296,NO,950
chr9,570983,574210,NO,3227
chr22,46434311,46435191,NO,880
chr5,25190705,25191061,NO,356
chr20,61200494,61200882,NO,388
chr6,12314195,12315073,NO,878
chr1,15753155,15753587,NO,432
chr19,49668445,49669179,NO,734
chr7,37071800,37072384,NO,584
chr17,79109459,79109793,NO,334
chr15,99091500,99092327,NO,827
chr12,27904356,27905297,NO,941
chr2,64631027,64631845,NO,818
chr2,242400778,242401569,NO,791
chr6,143206195,143206783,NO,588
chr4,87860808,87862288,NO,1480
chr2,112173067,112173921,NO,854
chr5,172724516,172725124,NO,608
chr3,60086856,60087228,NO,372
chr19,1239741,1240309,NO,568
chr12,32027819,32030372,NO,2553
chr16,85185340,85186111,NO,771
chr1,226867538,226868027,NO,489
chr18,19821408,19822763,NO,1355
chr18,8341261,8342325,NO,1064
chr1,25524617,25525736,NO,1119
chr1,42928440,42929410,NO,970
chr22,47169982,47170713,NO,731
chr22,46453523,46454182,NO,659
chr9,80054551,80055442,NO,891
chr2,9352183,9352927,NO,744
chr8,17378855,17379311,NO,456
chr9,97316825,97317256,NO,431
chr4,170037385,170037789,NO,404
chr10,47395732,47396438,NO,706
chr8,145749925,145750499,NO,574
chr17,854837,855501,NO,664
chr22,46479531,46480242,NO,711
chr7,28893490,28893875,NO,385
chr20,48726585,48727553,NO,968
chr6,154914164,154914804,NO,640
chr12,120974918,120976682,NO,1764
chr1,213898612,213899070,NO,458
chr8,120932756,120933403,NO,647
chr17,12634171,12634614,NO,443
chr7,29294752,29296559,NO,1807
chr6,25369647,25370318,NO,671
chr11,518306,518860,NO,554
chr8,8153326,8154268,NO,942
chr2,201085378,201086074,NO,696
chr21,45471500,45472080,NO,580
chr6,154936785,154944520,NO,7735
chr8,131011433,131011771,NO,338
chr8,19173900,19174307,NO,407
chr16,30363687,30364392,NO,705
chr7,51206986,51208632,NO,1646
chr10,35080169,35081342,NO,1173
chr3,20122638,20123174,NO,536
chr14,104060368,104060971,NO,603
chr2,67076378,67077403,NO,1025
chr1,59858814,59859484,NO,670
chr10,126902686,126903367,NO,681
chr19,1565942,1566576,NO,634
chr2,53725833,53727498,NO,1665
chr12,1771860,1772436,NO,576
chr7,47675032,47676267,NO,1235
chr19,39355018,39356010,NO,992
chr3,111810214,111811119,NO,905
chr2,43540554,43541137,NO,583
chr12,121904679,121905185,NO,506
chr19,38308082,38308599,NO,517
chr17,56492629,56493100,NO,471
chr18,20839552,20840132,NO,580
chr4,8229619,8229970,NO,351
chr16,53118678,53119415,NO,737
chr1,1377119,1377715,NO,596
chr2,179739325,179739978,NO,653
chr21,38287879,38290255,NO,2376
chr6,53394528,53395207,NO,679
chr19,36822280,36823111,NO,831
chr1,94445558,94446351,NO,793
chr3,40128297,40138619,NO,10322
chr4,7912355,7912764,NO,409
chr7,48031255,48031932,NO,677
chr22,35827018,35827423,NO,405
chr2,163431188,163431852,NO,664
chr12,120525035,120525613,NO,578
chr19,8523333,8524359,NO,1026
chr10,44515590,44516601,NO,1011
chr6,137006808,137007226,NO,418
chr6,21022584,21023095,NO,511
chr17,55888166,55888868,NO,702
chr21,43758276,43758916,NO,640
chr7,101499955,101500520,NO,565
chr9,90255270,90256424,NO,1154
chr10,114871944,114872410,NO,466
chr6,30582130,30582675,NO,545
chr3,43042474,43043562,NO,1088
chr14,70783980,70784881,NO,901
chr17,42994662,42995196,NO,534
chr7,36984975,36985839,NO,864
chr6,33264955,33265788,NO,833
chr4,183817164,183817743,NO,579
chrX,101914552,101915282,NO,730
chr13,42121427,42121892,NO,465
chr17,74526061,74526593,NO,532
chr21,11055675,11056183,NO,508
chr16,23539137,23540083,NO,946
chr9,89885116,89885925,NO,809
chr2,121413850,121414882,NO,1032
chr7,44932987,44933893,NO,906
chr12,122434526,122435268,NO,742
chr3,195448715,195449818,NO,1103
chr6,2743876,2744765,NO,889
chr7,56077058,56077734,NO,676
chr16,48657217,48658001,NO,784
chr14,100794782,100795530,NO,748
chr5,55653947,55654870,NO,923
chr2,109597068,109597380,NO,312
chr1,94510096,94510532,NO,436
chr6,2225402,2226538,NO,1136
chr18,13381774,13383100,NO,1326
chr9,116231368,116238936,NO,7568
chr2,159946838,159947361,NO,523
chr6,152622775,152623594,NO,819
chr13,24001170,24002151,NO,981
chr3,133195875,133199461,NO,3586
chr4,24599752,24600221,NO,469
chr17,46072515,46073032,NO,517
chr9,14096222,14096829,NO,607
chr18,62388038,62388593,NO,555
chr4,39037508,39038788,NO,1280
chr14,92500952,92502339,NO,1387
chr8,30577092,30578612,NO,1520
chr12,1905945,1906585,NO,640
chr4,124272777,124273332,NO,555
chr11,70533992,70534434,NO,442
chr13,115069257,115070315,NO,1058
chr19,20959092,20959562,NO,470
chr8,54645282,54645884,NO,602
chr11,3888436,3889384,NO,948
chr1,41286941,41287376,NO,435
chr15,30459356,30460287,NO,931
chr12,120107327,120108044,NO,717
chr11,13666063,13667756,NO,1693
chr17,62773271,62774805,NO,1534
chr2,46219330,46220212,NO,882
chr17,65992178,65992692,NO,514
chr1,212433965,212435065,NO,1100
chr6,4359261,4359792,NO,531
chr18,10076668,10077185,NO,517
chr8,135777416,135778013,NO,597
chr22,17849582,17850222,NO,640
chr5,73234164,73235501,NO,1337
chr17,43205367,43206062,NO,695
chr17,45982896,45983413,NO,517
chrX,100794161,100794464,NO,303
chr21,43343903,43344196,NO,293
chr3,177702327,177702760,NO,433
chr19,39728101,39728980,NO,879
chr3,142894880,142895446,NO,566
chr1,86094393,86095222,NO,829
chr6,138018441,138019020,NO,579
chr5,138483835,138486307,NO,2472
chr15,32662463,32663394,NO,931
chr7,45729986,45730901,NO,915
chr4,77610224,77611079,NO,855
chr3,176624518,176625275,NO,757
chr12,12601915,12603340,NO,1425
chr7,107734381,107736176,NO,1795
chr9,129424632,129425420,NO,788
chr11,118895107,118895823,NO,716
chr19,3012606,3013124,NO,518
chr2,99354139,99354909,NO,770
chr6,36875088,36875930,NO,842
chr3,149969060,149973480,NO,4420
chr6,149082164,149082467,NO,303
chr6,114053672,114054241,NO,569
chr12,122191646,122192566,NO,920
chr2,132439684,132440285,NO,601
chr14,52511394,52512686,NO,1292
chr11,75274527,75275212,NO,685
chr20,2187879,2188397,NO,518
chr4,37456953,37457552,NO,599
chr11,117328281,117329315,NO,1034
chr11,12072221,12072866,NO,645
chr2,131484564,131485226,NO,662
chr9,88677769,88678317,NO,548
chr11,68658837,68659501,NO,664
chr20,25276396,25276733,NO,337
chr19,34429918,34430484,NO,566
chr5,587011,587465,NO,454
chr12,110197834,110198473,NO,639
chr15,102039765,102040859,NO,1094
chr21,36617552,36629430,NO,11878
chr1,6695217,6696302,NO,1085
chr1,159837327,159837792,NO,465
chr19,57454248,57454486,NO,238
chr14,55119381,55120037,NO,656
chr4,26031209,26031541,NO,332
chr12,93966374,93966770,NO,396
chr12,123445951,123447041,NO,1090
chr18,42357831,42359007,NO,1176
chr9,125138148,125138654,NO,506
chr1,203506446,203507308,NO,862
chr1,174846411,174846907,NO,496
chr19,46519651,46520115,NO,464
chr2,58478569,58478984,NO,415
chr1,174998143,174999129,NO,986
chr20,30198345,30198914,NO,569
chr18,54821566,54822147,NO,581
chr18,3710652,3711204,NO,552
chr20,45451288,45452478,NO,1190
chr1,15793855,15794271,NO,416
chr9,134420463,134420925,NO,462
chr17,31239125,31239982,NO,857
chr14,105446709,105447188,NO,479
chr5,149789573,149790066,NO,493
chr5,138467042,138467584,NO,542
chr18,20184546,20185387,NO,841
chr20,1900282,1901794,NO,1512
chr5,137001779,137008053,NO,6274
chr4,151644276,151645187,NO,911
chr14,97817337,97817718,NO,381
chr7,61055677,61055880,NO,203
chr2,33294812,33295636,NO,824
chr7,37982470,37983079,NO,609
chr3,146224746,146229806,NO,5060
chr7,142417394,142420337,NO,2943
chr6,112013850,112014284,NO,434
chr20,25840397,25840731,NO,334
chr22,46152865,46153396,NO,531
chr7,142484377,142484789,NO,412
chr1,228317329,228319457,NO,2128
chr1,11004080,11004899,NO,819
chr10,135333793,135334202,NO,409
chr3,194257703,194258342,NO,639
chr10,93567051,93567363,NO,312
chr6,35630716,35631616,NO,900
chr15,79280678,79281663,NO,985
chr2,75094860,75095526,NO,666
chr19,45299906,45300560,NO,654
chr15,42873440,42873814,NO,374
chr11,90705410,90705715,NO,305
chr7,2439644,2440162,NO,518
chr2,27304231,27304697,NO,466
chr22,47081739,47082530,NO,791
chr3,11812200,11812716,NO,516
chr2,71503649,71504319,NO,670
chr5,159716262,159716667,NO,405
chr10,72240429,72241167,NO,738
chr2,19172948,19173335,NO,387
chr12,52596659,52597060,NO,401
chr7,102709028,102709587,NO,559
chr1,167666506,167667190,NO,684
chr6,134489238,134491615,NO,2377
chr10,125823804,125824435,NO,631
chr20,32803513,32804100,NO,587
chr17,16328767,16329349,NO,582
chr6,121758516,121758909,NO,393
chr19,31210173,31210981,NO,808
chr17,71024057,71024977,NO,920
chr3,190024266,190024900,NO,634
chr17,15943987,15944933,NO,946
chr2,218881865,218882751,NO,886
chr7,50651792,50652597,NO,805
chr19,45454314,45454949,NO,635
chr1,233497527,233497966,NO,439
chr2,3045892,3046592,NO,700
chr17,61551160,61552455,NO,1295
chr11,23134795,23135331,NO,536
chr3,172234453,172235216,NO,763
chr17,78337673,78338392,NO,719
chr1,229306106,229307267,NO,1161
chr5,153738107,153738532,NO,425
chr10,47008906,47009519,NO,613
chr17,67043270,67044296,NO,1026
chr4,26361069,26361431,NO,362
chr10,93287937,93288546,NO,609
chr15,98631671,98632272,NO,601
chr12,15431915,15432449,NO,534
chr1,61803393,61804122,NO,729
chr22,28471261,28471927,NO,666
chr8,103741234,103741573,NO,339
chr7,1731692,1732207,NO,515
chr17,45144561,45145012,NO,451
chr2,110969683,110970142,NO,459
chr6,44231060,44231806,NO,746
chr1,173398524,173399411,NO,887
chrX,3615651,3616842,NO,1191
chr14,24743115,24743870,NO,755
chr1,17012507,17012766,NO,259
chr7,36698286,36699222,NO,936
chr9,110399590,110400106,NO,516
chr19,21751673,21752125,NO,452
chr14,89833445,89834170,NO,725
chr5,16866786,16867575,NO,789
chr20,36845566,36846025,NO,459
chr21,44425675,44426955,NO,1280
chr7,116712730,116713279,NO,549
chr20,48364087,48364955,NO,868
chr14,77330210,77330650,NO,440
chr1,120557172,120558459,NO,1287
chr3,141516350,141517548,NO,1198
chr3,49723670,49723995,NO,325
chr19,13960868,13961206,NO,338
chr13,96686652,96687182,NO,530
chr22,21590353,21592155,NO,1802
chr20,56186762,56187796,NO,1034
chr11,68205053,68205425,NO,372
chr13,24680164,24680898,NO,734
chr10,14695249,14695824,NO,575
chr3,128191674,128192419,NO,745
chr6,112364537,112365129,NO,592
chr9,139540583,139540897,NO,314
chr5,72576546,72577387,NO,841
chr2,131356959,131357504,NO,545
chr8,96112984,96125066,NO,12082
chr9,37692715,37693353,NO,638
chr20,4906430,4907148,NO,718
chr2,19302127,19303429,NO,1302
chr18,72956503,72959397,NO,2894
chr8,125784290,125784888,NO,598
chr10,70821465,70821925,NO,460
chr5,148340663,148342076,NO,1413
chr1,226168074,226168731,NO,657
chr8,17356121,17356818,NO,697
chr9,16100682,16101249,NO,567
chr15,85874453,85875141,NO,688
chr7,107592233,107592711,NO,478
chr10,5530408,5530949,NO,541
chr11,72122823,72123347,NO,524
chr17,56458421,56458876,NO,455
chr16,22243658,22244469,NO,811
chr5,177663294,177663784,NO,490
chr5,133887727,133888636,NO,909
chr8,128983404,128983659,NO,255
chr20,6193647,6194311,NO,664
chr4,154486130,154488262,NO,2132
chr4,185736215,185736794,NO,579
chr16,5026514,5027193,NO,679
chr10,121030563,121031188,NO,625
chr15,93421609,93422233,NO,624
chr20,1915602,1916134,NO,532
chr19,288851,289481,NO,630
chr20,47749713,47750332,NO,619
chr2,112342431,112343154,NO,723
chr12,132309785,132310205,NO,420
chr10,91134410,91134937,NO,527
chr2,55836424,55838486,NO,2062
chr20,24075972,24077011,NO,1039
chr1,228804537,228805160,NO,623
chr11,62480872,62481586,NO,714
chr10,375244,375791,NO,547
chr8,81279199,81279993,NO,794
chr7,73413814,73414147,NO,333
chr1,149992757,149994143,NO,1386
chr14,100222078,100222839,NO,761
chr8,102466871,102479218,NO,12347
chr19,35615209,35615566,NO,357
chr13,60217685,60219276,NO,1591
chr22,40904307,40906220,NO,1913
chr10,98478060,98478823,NO,763
chr1,224363419,224363690,NO,271
chr5,43396889,43397338,NO,449
chr21,26742700,26743204,NO,504
chr1,145262885,145264236,NO,1351
chr22,51007405,51008135,NO,730
chr3,11539672,11540520,NO,848
chr15,71570871,71572182,NO,1311
chr11,125245113,125246470,NO,1357
chr21,37749910,37750588,NO,678
chr2,85744101,85744587,NO,486
chr2,110552069,110552494,NO,425
chr1,27986003,27986627,NO,624
chr7,101044978,101045816,NO,838
chr3,53840827,53841350,NO,523
chr21,45358681,45359116,NO,435
chr19,19172184,19172630,NO,446
chr17,6923017,6923747,NO,730
chr12,105065871,105066511,NO,640
chr19,49377829,49378218,NO,389
chr13,111540003,111540754,NO,751
chr12,122070776,122071521,NO,745
chr8,102306904,102308262,NO,1358
chr7,22373298,22373923,NO,625
chr17,4151232,4151679,NO,447
chr6,113917913,113918649,NO,736
chr11,1990593,1990884,NO,291
chr10,126552757,126553525,NO,768
chr11,60897361,60898148,NO,787
chr2,47499209,47499705,NO,496
chr2,87834063,87834848,NO,785
chr13,60841739,60842183,NO,444
chr11,124746150,124746719,NO,569
chr20,1450101,1451189,NO,1088
chr3,72709637,72710414,NO,777
chr4,140940544,140943338,NO,2794
chr15,31572146,31572566,NO,420
chr9,85676029,85676781,NO,752
chr12,64429735,64433306,NO,3571
chr1,31136658,31137532,NO,874
chr15,100756043,100757052,NO,1009
chr22,40271278,40271602,NO,324
chr2,120192031,120192460,NO,429
chr2,220138970,220139486,NO,516
chr10,105518693,105519485,NO,792
chr16,67995179,67995960,NO,781
chr11,710680,711312,NO,632
chr16,79804061,79804933,NO,872
chr21,45304192,45304651,NO,459
chr8,1762015,1762838,NO,823
chr1,41807620,41808240,NO,620
chr10,89802139,89802504,NO,365
chr6,157417547,157417999,NO,452
chr2,239298616,239299053,NO,437
chr16,19195005,19196669,NO,1664
chr10,1258525,1258871,NO,346
chr22,21977810,21978185,NO,375
chr7,150671799,150672173,NO,374
chr17,65602476,65603451,NO,975
chr11,116891126,116891898,NO,772
chr7,73208056,73208456,NO,400
chr11,13360945,13361390,NO,445
chr20,43922215,43922591,NO,376
chr17,30629993,30630527,NO,534
chr5,68797642,68799482,NO,1840
chr7,56147044,56147634,NO,590
chr5,73497148,73497491,NO,343
chr8,8336170,8336800,NO,630
chr4,17491669,17492342,NO,673
chr1,85086298,85086803,NO,505
chr14,35871436,35872037,NO,601
chr11,45864920,45865847,NO,927
chr10,3389111,3389614,NO,503
chr5,118625137,118626248,NO,1111
chr1,48024700,48025212,NO,512
chr19,13944082,13944528,NO,446
chr11,122451650,122452200,NO,550
chr3,69249518,69250095,NO,577
chr6,17929400,17933666,NO,4266
chr15,91188647,91188965,NO,318
chr3,29494924,29495578,NO,654
chr14,91273477,91273987,NO,510
chr5,118661383,118661779,NO,396
chr18,52274391,52274900,NO,509
chr6,41031784,41032553,NO,769
chr3,186312352,186312929,NO,577
chr2,233983236,233984815,NO,1579
chr7,3560534,3561039,NO,505
chr20,37910898,37911912,NO,1014
chr14,34848669,34849323,NO,654
chr20,57570700,57571583,NO,883
chr10,44359520,44359974,NO,454
chrX,13396891,13397524,NO,633
chr4,72166194,72174634,NO,8440
chr13,112102981,112104135,NO,1154
chr13,76336681,76338706,NO,2025
chr11,128321150,128322081,NO,931
chr16,27200592,27201494,NO,902
chr6,89792134,89792969,NO,835
chr11,86451892,86452451,NO,559
chr2,87503053,87503766,NO,713
chr20,5046394,5054397,NO,8003
chr8,140969707,140970122,NO,415
chr9,95860635,95861034,NO,399
chr16,17316586,17317571,NO,985
chr7,47468294,47468694,NO,400
chr12,52370021,52370750,NO,729
chr22,35965168,35965579,NO,411
chr12,120890525,120892399,NO,1874
chr19,36369920,36370564,NO,644
chr11,65995458,65996627,NO,1169
chr10,93368305,93368930,NO,625
chr1,208011978,208012457,NO,479
chr17,44972093,44972883,NO,790
chr19,11805258,11805874,NO,616
chr11,73690994,73691809,NO,815
chr1,23805337,23805957,NO,620
chr20,22429730,22430343,NO,613
chr5,118607152,118609962,NO,2810
chr14,77653081,77653718,NO,637
chr3,124498707,124499072,NO,365
chr11,70795471,70795975,NO,504
chr3,193765087,193765673,NO,586
chr20,50006121,50006578,NO,457
chr9,74354363,74355234,NO,871
chr6,32987114,32987810,NO,696
chr9,124319689,124320157,NO,468
chr17,32562100,32562922,NO,822
chr16,3065495,3065880,NO,385
chr11,65835546,65836374,NO,828
chr1,34538262,34538863,NO,601
chr2,238522293,238523458,NO,1165
chr22,43832475,43832820,NO,345
chr10,115498296,115499666,NO,1370
chr2,60441144,60441633,NO,489
chr20,41223557,41224403,NO,846
chr1,151701580,151702341,NO,761
chr15,32357805,32358178,NO,373
chr3,55518889,55519287,NO,398
chr17,30454220,30455015,NO,795
chr10,71168668,71169181,NO,513
chr10,95332603,95333099,NO,496
chr11,130767325,130767666,NO,341
chr21,33721507,33721981,NO,474
chr11,65378401,65378798,NO,397
chr7,138663356,138663876,NO,520
chr17,77788644,77789358,NO,714
chr7,117854229,117854793,NO,564
chrX,24260660,24261221,NO,561
chr17,17409745,17410438,NO,693
chr4,88262752,88264186,NO,1434
chr1,142618685,142619173,NO,488
chr4,170170345,170173308,NO,2963
chr8,99177235,99177791,NO,556
chr21,45726655,45727329,NO,674
chrX,129091247,129091824,NO,577
chr16,25137245,25137759,NO,514
chr6,136389163,136389973,NO,810
chr3,124383430,124384269,NO,839
chr17,31303101,31303899,NO,798
chr3,124762319,124763065,NO,746
chr11,697606,698155,NO,549
chr10,530475,530993,NO,518
chr20,5802211,5802774,NO,563
chr4,87975294,87975634,NO,340
chr8,61626989,61627452,NO,463
chr12,27702542,27703288,NO,746
chr16,4763854,4764323,NO,469
chr14,34407357,34407912,NO,555
chr10,129283140,129283771,NO,631
chr10,98649164,98650176,NO,1012
chr12,65904587,65905605,NO,1018
chr22,44423097,44423445,NO,348
chr1,3796997,3797597,NO,600
chr11,12411662,12412707,NO,1045
chr1,48399762,48408285,NO,8523
chr11,17407671,17408196,NO,525
chr6,169556739,169557087,NO,348
chr13,103244451,103244859,NO,408
